"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cbln2",2.60676748283003e-125,0.595172088381835,0.911,0.48,5.21353496566006e-122,"0","Cbln2"
"Klhdc8b",3.08113148794384e-125,1.10184017008675,0.92,0.659,6.16226297588768e-122,"0","Klhdc8b"
"Mmp16",3.39932463856616e-125,1.73078947304706,0.873,0.599,6.79864927713232e-122,"0","Mmp16"
"Ndnf",4.09742584899158e-125,0.362259824934225,0.876,0.41,8.19485169798315e-122,"0","Ndnf"
"Kcnd3",1.55475636403231e-124,1.59723158447697,0.86,0.571,3.10951272806462e-121,"0","Kcnd3"
"Dll3",2.53933840409214e-124,1.34140505302866,0.695,0.385,5.07867680818429e-121,"0","Dll3"
"Igsf21",4.09894726136097e-124,1.52993405219491,0.891,0.568,8.19789452272194e-121,"0","Igsf21"
"Asic1",9.47767574647433e-123,1.54329169496809,0.905,0.674,1.89553514929487e-119,"0","Asic1"
"Osbpl3",1.67465906982526e-122,1.52510736035955,0.843,0.646,3.34931813965051e-119,"0","Osbpl3"
"Ache",6.38641032807657e-122,1.73276941712189,0.884,0.706,1.27728206561531e-118,"0","Ache"
"Inpp4b",9.36476439747851e-122,1.77583019881861,0.742,0.485,1.8729528794957e-118,"0","Inpp4b"
"Ets1",1.92968563307623e-121,1.53890555232119,0.727,0.463,3.85937126615245e-118,"0","Ets1"
"Dbx2",2.27983964773461e-121,1.38600832807236,0.853,0.672,4.55967929546922e-118,"0","Dbx2"
"Efnb2",2.28231319877717e-121,1.48976213743063,0.864,0.555,4.56462639755434e-118,"0","Efnb2"
"Etv1",4.67127661050373e-121,1.39538163720781,0.88,0.574,9.34255322100747e-118,"0","Etv1"
"Calb2",8.98646467060934e-121,1.03144181207551,0.935,0.677,1.79729293412187e-117,"0","Calb2"
"Ypel4",9.20364354534075e-121,1.29900679482483,0.956,0.735,1.84072870906815e-117,"0","Ypel4"
"Cryl1",1.65059968449071e-120,1.72719224322051,0.814,0.598,3.30119936898141e-117,"0","Cryl1"
"Shisa9",1.15535982234965e-119,1.30986112164847,0.951,0.748,2.3107196446993e-116,"0","Shisa9"
"Nckap5",1.56282235160512e-119,1.19439663619035,0.914,0.596,3.12564470321023e-116,"0","Nckap5"
"Kcnip1",5.21895284944661e-118,1.81036668710445,0.78,0.586,1.04379056988932e-114,"0","Kcnip1"
"Adamts10",6.43581231484027e-118,1.47510715127998,0.855,0.583,1.28716246296805e-114,"0","Adamts10"
